GEOID,sovi,rank,fema_region
g17013,-0.05019220875965979,257.0,FEMA_5
g17015,2.1542996583004745,84.0,FEMA_5
g17017,3.2949043135199805,43.0,FEMA_5
g17019,-0.9391038129696672,350.0,FEMA_5
g17021,0.08623579422020394,241.0,FEMA_5
g17023,0.19881585905885513,230.0,FEMA_5
g17025,0.7290201931240295,187.0,FEMA_5
g17027,-3.363608575803445,491.0,FEMA_5
g17029,0.7755130171981104,183.0,FEMA_5
g17031,9.346561201742645,3.0,FEMA_5
g17033,-1.2420771492859528,376.0,FEMA_5
g17035,-0.5045375863704806,311.0,FEMA_5
g17037,-2.0252779826144334,423.0,FEMA_5
g17039,-1.4060012560443738,391.0,FEMA_5
g17041,1.8614259020105082,101.0,FEMA_5
g17043,-1.5487677178676509,396.0,FEMA_5
g17045,2.4548819320674062,74.0,FEMA_5
g17047,-0.45872112444684393,304.0,FEMA_5
g17049,-1.845038081574402,413.0,FEMA_5
g17051,-0.829006697357006,341.0,FEMA_5
g17053,1.112158328667605,155.0,FEMA_5
g17055,2.6123659739830467,65.0,FEMA_5
g17057,-0.2467135733123892,281.0,FEMA_5
g17059,3.7052419296569097,33.0,FEMA_5
g17061,-0.8599853568036171,343.0,FEMA_5
g17063,-3.112410533459993,482.0,FEMA_5
g17065,1.1243690053195312,154.0,FEMA_5
g17067,1.0941788415358569,158.0,FEMA_5
g17069,1.2869989722124844,145.0,FEMA_5
g17071,1.0319510157961258,165.0,FEMA_5
g17073,-0.4219287165133775,297.0,FEMA_5
g17075,1.920935781614637,100.0,FEMA_5
g17077,-0.6302424067364898,322.0,FEMA_5
g17079,-0.6552821744303685,325.0,FEMA_5
g17081,-0.4657449338193954,306.0,FEMA_5
g17083,-1.7033801860186744,406.0,FEMA_5
g17085,1.0645272732275903,162.0,FEMA_5
g17087,-5.9480412323201275,519.0,FEMA_5
g17089,2.4459719071138073,75.0,FEMA_5
g17091,1.4667430562365475,127.0,FEMA_5
g17093,-5.193941035874412,508.0,FEMA_5
g17095,2.4921549025320044,72.0,FEMA_5
g17097,-1.2946436805571544,380.0,FEMA_5
g17099,0.44206338763837066,217.0,FEMA_5
g17101,-5.9169988794515005,518.0,FEMA_5
g17103,-1.1575644868994661,369.0,FEMA_5
g17105,-0.6897363369808991,330.0,FEMA_5
g17107,0.027062161873087964,252.0,FEMA_5
g17109,-1.146472303560434,368.0,FEMA_5
g17111,-4.156389876550092,500.0,FEMA_5
g17113,-2.82912546293404,465.0,FEMA_5
g17115,2.059702473400579,89.0,FEMA_5
g17117,0.11463398664671931,238.0,FEMA_5
g17119,-0.9195725398965251,346.0,FEMA_5
g17121,2.000852841364501,95.0,FEMA_5
g17123,0.07119949298287172,242.0,FEMA_5
g17125,1.5987523449965988,118.0,FEMA_5
g17127,2.2715662421467813,79.0,FEMA_5
g17129,-1.1646200335636827,372.0,FEMA_5
g17131,-0.07393990712640264,262.0,FEMA_5
g17133,-4.4232611567469515,504.0,FEMA_5
g17135,-0.9081975669497699,344.0,FEMA_5
g17137,0.6181821988935717,201.0,FEMA_5
g17139,0.9466349936616916,171.0,FEMA_5
g17141,-0.7609276171144977,335.0,FEMA_5
g17143,1.0900662133778272,160.0,FEMA_5
g17145,-2.53542778232561,448.0,FEMA_5
g17147,-2.704850960876478,457.0,FEMA_5
g17149,1.5527435339775504,121.0,FEMA_5
g17151,2.7303076773291197,59.0,FEMA_5
g17153,4.157506157607355,24.0,FEMA_5
g17155,-2.146782241460946,431.0,FEMA_5
g17157,-2.794558529330434,461.0,FEMA_5
g17159,0.8907156182176328,175.0,FEMA_5
g17161,3.0861602353794844,48.0,FEMA_5
g17163,1.2099684598277756,150.0,FEMA_5
g17165,2.809758667282088,57.0,FEMA_5
g17167,-0.25224524009533544,282.0,FEMA_5
g17169,-1.1258920665056535,367.0,FEMA_5
g17171,0.05667498082308764,244.0,FEMA_5
g17173,-0.4321333431903283,301.0,FEMA_5
g17175,0.1217834148454065,237.0,FEMA_5
g17177,3.0833662916514513,49.0,FEMA_5
g17179,-1.7477025026614943,409.0,FEMA_5
g17181,1.8279289283156777,104.0,FEMA_5
g17183,2.8158432594267597,55.0,FEMA_5
g17185,0.46886864271117756,214.0,FEMA_5
g17187,3.5718223980774533,35.0,FEMA_5
g17189,-1.2720153728360897,378.0,FEMA_5
g17191,1.304313923619219,142.0,FEMA_5
g17193,3.9304059994209384,26.0,FEMA_5
g17195,2.195531668382439,82.0,FEMA_5
g17197,-2.4136392659946626,444.0,FEMA_5
g17199,0.9066126630903637,172.0,FEMA_5
g17201,2.9149396311333655,51.0,FEMA_5
g17203,-3.158807190605286,484.0,FEMA_5
g18001,2.1616673675049465,83.0,FEMA_5
g18003,0.6392916819263725,200.0,FEMA_5
g18005,-1.3292472392344583,382.0,FEMA_5
g18007,0.197606819721873,231.0,FEMA_5
g18009,1.1060998840705127,157.0,FEMA_5
g18011,-5.465906014481235,511.0,FEMA_5
g18013,-1.476849320496825,393.0,FEMA_5
g18015,-1.0794045412757698,362.0,FEMA_5
g18017,2.885895333461354,52.0,FEMA_5
g18019,-0.13384376739861348,269.0,FEMA_5
g18021,-0.8596178231714935,342.0,FEMA_5
g18023,3.177962713546946,46.0,FEMA_5
g18025,-0.3281108646227002,291.0,FEMA_5
g18027,2.1468267794714357,85.0,FEMA_5
g18029,-3.243978128973888,488.0,FEMA_5
g18031,-0.7955280563258148,339.0,FEMA_5
g18033,-1.9421362709934986,417.0,FEMA_5
g18035,1.585370545886278,119.0,FEMA_5
g18037,-1.3887603848271186,389.0,FEMA_5
g18039,2.642911756060832,63.0,FEMA_5
g18041,2.814194224904509,56.0,FEMA_5
g18043,-0.015736285212031742,255.0,FEMA_5
g18045,-0.26430790395783776,284.0,FEMA_5
g18047,-3.0071207057370595,476.0,FEMA_5
g18049,-0.4044989556343882,295.0,FEMA_5
g18051,-2.002311860720405,419.0,FEMA_5
g18053,2.662499000111331,62.0,FEMA_5
g18055,-0.49229531532376586,309.0,FEMA_5
g18057,-6.757559673712652,523.0,FEMA_5
g18059,-3.6637299949727784,494.0,FEMA_5
g18061,-2.835046644317971,467.0,FEMA_5
g18063,-5.230386594701172,510.0,FEMA_5
g18065,-0.6769401199310372,328.0,FEMA_5
g18067,1.453999905506373,129.0,FEMA_5
g18069,-0.7786178399955715,337.0,FEMA_5
g18071,-0.4866803822247881,308.0,FEMA_5
g18073,-2.1875476074200133,437.0,FEMA_5
g18075,1.0212235747629246,166.0,FEMA_5
g18077,0.7921344748499499,182.0,FEMA_5
g18079,-2.8760209948551934,469.0,FEMA_5
g18081,-3.1138134026781,483.0,FEMA_5
g18083,0.46875262600628537,215.0,FEMA_5
g18085,-1.3810948318134066,388.0,FEMA_5
g18087,6.245270748508654,7.0,FEMA_5
g18089,3.9089262499247894,27.0,FEMA_5
g18091,-0.9655925661976399,351.0,FEMA_5
g18093,0.043868411043309574,246.0,FEMA_5
g18095,0.9536404678576627,169.0,FEMA_5
g18097,3.961931079701283,25.0,FEMA_5
g18099,0.7693658618316342,185.0,FEMA_5
g18101,-1.610767205193129,399.0,FEMA_5
g18103,-2.6634702796758454,453.0,FEMA_5
g18105,-2.1863659834159526,435.0,FEMA_5
g18107,0.03421680067335156,249.0,FEMA_5
g18109,-2.8261833736683304,464.0,FEMA_5
g18111,-1.0425250423158374,357.0,FEMA_5
g18113,1.108669151549339,156.0,FEMA_5
g18115,-1.3528827367518477,384.0,FEMA_5
g18117,-0.2523889502171645,283.0,FEMA_5
g18119,-1.836938064565354,412.0,FEMA_5
g18121,0.8998427652464991,173.0,FEMA_5
g18123,-2.9303840816934597,471.0,FEMA_5
g18125,-0.738364586347446,334.0,FEMA_5
g18127,-2.7625701095961355,458.0,FEMA_5
g18129,-2.5462634990786106,450.0,FEMA_5
g18131,-0.2439911925687514,280.0,FEMA_5
g18133,-4.343111000418441,503.0,FEMA_5
g18135,1.2199039648805572,149.0,FEMA_5
g18137,-0.4938599198691205,310.0,FEMA_5
g18139,-0.16256961169426765,273.0,FEMA_5
g18141,1.5474470256799817,122.0,FEMA_5
g18143,0.036442295100099886,248.0,FEMA_5
g18145,-0.29883832620160566,286.0,FEMA_5
g18147,-2.591021149241965,451.0,FEMA_5
g18149,0.899766289722619,174.0,FEMA_5
g18151,-2.1745354986709917,434.0,FEMA_5
g18153,-3.3014404002855313,490.0,FEMA_5
g18155,-0.6839123248459323,329.0,FEMA_5
g18157,-2.187451077945353,436.0,FEMA_5
g18159,-0.7220901788322921,333.0,FEMA_5
g18161,-2.0052961681215233,421.0,FEMA_5
g18163,1.677764387915972,113.0,FEMA_5
g18165,0.704612449683968,189.0,FEMA_5
g18167,-0.1205399105372803,268.0,FEMA_5
g18169,2.227371593166435,80.0,FEMA_5
g18171,-2.4636220018404034,446.0,FEMA_5
g18173,-3.672506199192945,495.0,FEMA_5
g18175,-1.0949562653207128,365.0,FEMA_5
g18177,3.7315705742858514,32.0,FEMA_5
g18179,-0.425420503788595,299.0,FEMA_5
g18181,0.6088372688647329,202.0,FEMA_5
g18183,-3.031095053954612,478.0,FEMA_5
g19001,-0.23240671339179098,228.0,FEMA_7
g19003,-0.05886167560212935,209.0,FEMA_7
g19005,-0.14438987419637972,218.0,FEMA_7
g19007,0.18969581941714908,191.0,FEMA_7
g19009,0.14274291288752128,195.0,FEMA_7
g19011,-0.1033461770037683,214.0,FEMA_7
g19013,0.04270491716631828,199.0,FEMA_7
g19015,-1.6843478026385776,320.0,FEMA_7
g19017,-2.8464892390438252,362.0,FEMA_7
g19019,-2.2431059904214563,336.0,FEMA_7
g19021,2.7101300417934784,45.0,FEMA_7
g19023,-0.16870106670566876,221.0,FEMA_7
g19025,0.9454981280456987,144.0,FEMA_7
g19027,1.281696293680609,118.0,FEMA_7
g19029,1.4470863616703782,109.0,FEMA_7
g19031,-1.9268561444306855,328.0,FEMA_7
g19033,0.6838270112260167,155.0,FEMA_7
g19035,-0.16333156052783668,219.0,FEMA_7
g19037,-1.2917817387757045,299.0,FEMA_7
g19039,0.5343277804008255,165.0,FEMA_7
g19041,-0.27040413382672346,231.0,FEMA_7
g19043,-0.7239587575975719,259.0,FEMA_7
g19045,0.4945581233020562,171.0,FEMA_7
g19047,3.350832488306644,30.0,FEMA_7
g19049,-5.4729649282096045,407.0,FEMA_7
g19051,0.7618296039358707,152.0,FEMA_7
g19053,0.8901078379945606,146.0,FEMA_7
g19055,-2.1895597834017737,334.0,FEMA_7
g19057,1.9265267720693722,76.0,FEMA_7
g19059,-4.2237094800720465,393.0,FEMA_7
g19061,-0.746383480877946,261.0,FEMA_7
g19063,0.3461740720860822,183.0,FEMA_7
g19065,0.23456540453342994,187.0,FEMA_7
g19067,1.559746265364911,102.0,FEMA_7
g19069,1.6719467164773212,95.0,FEMA_7
g19071,-0.2155741891570777,224.0,FEMA_7
g19073,0.5124499968782804,169.0,FEMA_7
g19075,-2.394716348418524,343.0,FEMA_7
g19077,-1.1146084412798984,288.0,FEMA_7
g19079,0.06841861296488702,197.0,FEMA_7
g19081,-0.5466713470715833,252.0,FEMA_7
g19083,-1.1664259082846917,290.0,FEMA_7
g19085,-1.0277125760347894,283.0,FEMA_7
g19087,0.5798226120048278,159.0,FEMA_7
g19089,0.5030039909253983,170.0,FEMA_7
g19091,0.43707001540458806,179.0,FEMA_7
g19093,1.0097085796095868,137.0,FEMA_7
g19095,-2.255809293132604,337.0,FEMA_7
g19097,-0.9439047280382071,277.0,FEMA_7
g19099,-0.8199566577205525,270.0,FEMA_7
g19101,-3.3523255484217964,375.0,FEMA_7
g19103,-4.360530592723305,394.0,FEMA_7
g19105,-2.37466806577188,342.0,FEMA_7
g19107,0.15340138464661707,194.0,FEMA_7
g19109,-0.9688298636441456,279.0,FEMA_7
g19111,1.3756405033934662,113.0,FEMA_7
g19113,-2.1264074162745996,333.0,FEMA_7
g19115,1.0993846422446503,131.0,FEMA_7
g19117,1.0393135573634762,134.0,FEMA_7
g19119,-1.565964117767878,315.0,FEMA_7
g19121,-3.9453238420821073,388.0,FEMA_7
g19123,-0.754992673017422,263.0,FEMA_7
g19125,-2.893162436635802,363.0,FEMA_7
g19127,2.313836918753343,55.0,FEMA_7
g19129,-3.6207136400036872,376.0,FEMA_7
g19131,-0.3670166835680049,239.0,FEMA_7
g19133,2.1579551494759226,63.0,FEMA_7
g19135,-1.1280185083273429,289.0,FEMA_7
g19137,2.7895794822657214,43.0,FEMA_7
g19139,1.037864614156378,135.0,FEMA_7
g19141,0.030348811315053126,202.0,FEMA_7
g19143,-0.432760025463892,245.0,FEMA_7
g19145,0.16542236102348357,193.0,FEMA_7
g19147,0.6003014797141895,157.0,FEMA_7
g19149,-2.667831557369815,355.0,FEMA_7
g19151,0.5658589563977351,161.0,FEMA_7
g19153,-1.6326798072138178,317.0,FEMA_7
g19155,0.7984933953743992,150.0,FEMA_7
g19157,-0.35552573280664546,237.0,FEMA_7
g19159,1.5840151087315575,100.0,FEMA_7
g19161,-0.1249922746809704,215.0,FEMA_7
g19163,-0.9826681239996535,280.0,FEMA_7
g19165,-0.42226214839869547,243.0,FEMA_7
g19167,-2.595814252956017,353.0,FEMA_7
g19169,-5.613088150504594,408.0,FEMA_7
g19171,3.018410398716912,36.0,FEMA_7
g19173,1.3368254701546531,115.0,FEMA_7
g19175,1.497068623005856,104.0,FEMA_7
g19177,0.18491398973116996,192.0,FEMA_7
g19179,3.228791534948721,32.0,FEMA_7
g19181,-2.7154553089145526,357.0,FEMA_7
g19183,-0.35974144882161674,238.0,FEMA_7
g19185,1.67917266294796,93.0,FEMA_7
g19187,1.2791177138797196,121.0,FEMA_7
g19189,-0.7519066365607947,262.0,FEMA_7
g19191,-2.992146665768123,369.0,FEMA_7
g19193,2.800939929222183,42.0,FEMA_7
g19195,-0.6819720748359841,258.0,FEMA_7
g19197,1.280339445921297,119.0,FEMA_7
g20001,2.342140650912579,53.0,FEMA_7
g20003,1.124750579843214,130.0,FEMA_7
g20005,2.2408910274286247,59.0,FEMA_7
g20007,-0.8569669284680637,273.0,FEMA_7
g20009,1.4469352645328841,110.0,FEMA_7
g20011,1.410158019173403,111.0,FEMA_7
g20013,5.758868119785479,9.0,FEMA_7
g20015,-2.9638133586520543,367.0,FEMA_7
g20017,0.5199285003456529,168.0,FEMA_7
g20019,2.2728749231088505,58.0,FEMA_7
g20021,1.5707435513201808,101.0,FEMA_7
g20023,0.2287189085683039,189.0,FEMA_7
g20025,1.9040902014066963,80.0,FEMA_7
g20027,-0.854674294986731,272.0,FEMA_7
g20029,3.592684072660497,22.0,FEMA_7
g20031,-0.34098294110746025,235.0,FEMA_7
g20033,1.1860301525481551,125.0,FEMA_7
g20035,1.8044042713030026,85.0,FEMA_7
g20037,0.8157354244282956,149.0,FEMA_7
g20039,2.321113521564235,54.0,FEMA_7
g20041,-0.6035899858791896,255.0,FEMA_7
g20043,-0.8033184493969605,267.0,FEMA_7
g20045,-3.3212053001275095,374.0,FEMA_7
g20047,-0.4898317928896718,248.0,FEMA_7
g20049,1.1984058636977277,123.0,FEMA_7
g20051,-1.8219534809280682,326.0,FEMA_7
g20053,-3.7179841380220666,381.0,FEMA_7
g20055,3.197383146681067,33.0,FEMA_7
g20057,5.253125005382538,11.0,FEMA_7
g20059,-1.3905482129418394,306.0,FEMA_7
g20061,-1.4187103823966698,308.0,FEMA_7
g20063,-2.555439390362938,352.0,FEMA_7
g20065,-1.5495543955840911,314.0,FEMA_7
g20067,3.0156437623418357,38.0,FEMA_7
g20069,0.47168368099747826,173.0,FEMA_7
g20071,-0.7592621560300115,264.0,FEMA_7
g20073,1.8400863880055756,82.0,FEMA_7
g20075,0.4704610177050812,174.0,FEMA_7
g20077,2.2331597622118107,60.0,FEMA_7
g20079,1.0154314454921427,136.0,FEMA_7
g20081,-0.32047375520910815,234.0,FEMA_7
g20083,-3.233218783368013,372.0,FEMA_7
g20085,0.04153629611192,200.0,FEMA_7
g20087,-3.936904336578813,386.0,FEMA_7
g20089,-1.5783979084409872,316.0,FEMA_7
g20091,-5.974879194273667,409.0,FEMA_7
g20093,0.021270752230796997,203.0,FEMA_7
g20095,0.044166806300510286,198.0,FEMA_7
g20097,-0.4156061196656089,241.0,FEMA_7
g20099,2.1505370809968287,64.0,FEMA_7
g20101,-1.714239606461169,321.0,FEMA_7
g20103,-4.382321543182801,395.0,FEMA_7
g20105,1.06719771774385,132.0,FEMA_7
g20107,-2.972483988752889,368.0,FEMA_7
g20109,-0.8132936144976883,269.0,FEMA_7
g20111,2.955017627225288,39.0,FEMA_7
g20113,-1.0872882624986047,287.0,FEMA_7
g20115,-0.353646858369982,236.0,FEMA_7
g20117,-0.22946743084329263,227.0,FEMA_7
g20119,-0.22149376224817707,225.0,FEMA_7
g20121,-3.2919368568970877,373.0,FEMA_7
g20123,-1.379241843505247,305.0,FEMA_7
g20125,3.4039496222743626,27.0,FEMA_7
g20127,-0.8035813728365208,268.0,FEMA_7
g20129,0.5426410465467058,164.0,FEMA_7
g20131,1.5952183665232607,98.0,FEMA_7
g20133,2.2790425932582754,57.0,FEMA_7
g20135,1.23456342560388,122.0,FEMA_7
g20137,-2.0869905071861723,331.0,FEMA_7
g20139,-1.2012634732727177,292.0,FEMA_7
g20141,1.0532270195064313,133.0,FEMA_7
g20143,-3.219747448461416,371.0,FEMA_7
g20145,-3.938637175149017,387.0,FEMA_7
g20147,0.7263095272797173,154.0,FEMA_7
g20149,-3.8861558916676633,385.0,FEMA_7
g20151,-0.47033288807724294,247.0,FEMA_7
g20153,0.4680743449088878,175.0,FEMA_7
g20155,1.3701855365673432,114.0,FEMA_7
g20157,1.1849909078421488,126.0,FEMA_7
g20159,1.7992686815440426,86.0,FEMA_7
g20161,-5.065618272558602,402.0,FEMA_7
g20163,0.23100707399284004,188.0,FEMA_7
g20165,-0.0663845339779513,210.0,FEMA_7
g20167,-0.4206744313745928,242.0,FEMA_7
g20169,0.5871554572028512,158.0,FEMA_7
g20171,-0.08409060506258736,211.0,FEMA_7
g20173,0.41480341114818786,181.0,FEMA_7
g20175,7.092178189340986,7.0,FEMA_7
g20177,2.287220274522908,56.0,FEMA_7
g20179,-1.4589003336109743,311.0,FEMA_7
g20181,1.9242095848327694,77.0,FEMA_7
g20183,2.12228338230664,65.0,FEMA_7
g20185,0.9457585082766213,143.0,FEMA_7
g20187,2.0082006798464977,68.0,FEMA_7
g20189,0.24772674687333338,186.0,FEMA_7
g20191,-0.43096112717059415,244.0,FEMA_7
g20193,-0.4565469804383522,246.0,FEMA_7
g20195,-2.316407088183702,340.0,FEMA_7
g20197,-3.8119696812255643,383.0,FEMA_7
g20199,-2.193617282285829,335.0,FEMA_7
g20201,-1.0753484552897163,285.0,FEMA_7
g20203,-1.370909825361216,304.0,FEMA_7
g20205,2.5881835869324035,49.0,FEMA_7
g20207,2.4193864949806203,52.0,FEMA_7
g20209,7.438161838641372,5.0,FEMA_7
g21001,-0.11666426589891904,373.0,FEMA_4
g21003,-0.8194954189859434,472.0,FEMA_4
g21005,-3.7887171418295487,693.0,FEMA_4
g21007,-2.342263274516828,629.0,FEMA_4
g21009,0.12315771859060093,342.0,FEMA_4
g21011,-1.1098119976986665,508.0,FEMA_4
g21013,2.7238736141579607,85.0,FEMA_4
g21015,-5.792150264600354,725.0,FEMA_4
g21017,0.44353610751977335,291.0,FEMA_4
g21019,-0.33014034228488237,401.0,FEMA_4
g21021,0.26266060638611,317.0,FEMA_4
g21023,-2.05049935806133,610.0,FEMA_4
g21025,3.200320332784238,63.0,FEMA_4
g21027,-1.4686279119320387,555.0,FEMA_4
g21029,-5.417962909096788,720.0,FEMA_4
g21031,-1.1556126997142948,516.0,FEMA_4
g21033,0.1520050186692944,335.0,FEMA_4
g21035,-0.8228504990536186,473.0,FEMA_4
g21037,-2.7299219880516725,650.0,FEMA_4
g21039,0.367304297369478,300.0,FEMA_4
g21041,1.7912368382691217,145.0,FEMA_4
g21043,-1.1638942079542665,518.0,FEMA_4
g21045,0.5237995501277124,280.0,FEMA_4
g21047,0.16714408109108592,332.0,FEMA_4
g21049,-1.8672530646608707,600.0,FEMA_4
g21051,1.0708522647883147,216.0,FEMA_4
g21053,0.08679871321408683,345.0,FEMA_4
g21055,0.3655261049837518,302.0,FEMA_4
g21057,1.902331602301246,140.0,FEMA_4
g21059,-1.1765606750649218,521.0,FEMA_4
g21061,-0.5871976438740207,438.0,FEMA_4
g21063,4.557311665353558,29.0,FEMA_4
g21065,0.7225520623338048,260.0,FEMA_4
g21067,-0.7953405354956582,468.0,FEMA_4
g21069,-2.9154813975895184,657.0,FEMA_4
g21071,1.006426687620309,228.0,FEMA_4
g21073,-1.3627404213418404,541.0,FEMA_4
g21075,0.8592188378394766,243.0,FEMA_4
g21077,0.1881666931580913,329.0,FEMA_4
g21079,-3.102209362562444,670.0,FEMA_4
g21081,-3.5807465816853457,685.0,FEMA_4
g21083,-0.5895970407176382,439.0,FEMA_4
g21085,-0.8609897663206392,478.0,FEMA_4
g21087,0.23189278527744672,321.0,FEMA_4
g21089,-1.1702125397856815,519.0,FEMA_4
g21091,-2.3626644062093423,633.0,FEMA_4
g21093,-2.1699630733365023,618.0,FEMA_4
g21095,1.6316322568161439,155.0,FEMA_4
g21097,-0.271641189581004,391.0,FEMA_4
g21099,-0.0037913119229380787,356.0,FEMA_4
g21101,-1.2250606765416348,525.0,FEMA_4
g21103,-1.2727194805919542,529.0,FEMA_4
g21105,3.6647050620047703,48.0,FEMA_4
g21107,0.05161714938030909,352.0,FEMA_4
g21109,0.32090640965371386,309.0,FEMA_4
g21111,-0.08063225239789373,367.0,FEMA_4
g21113,-2.2172454032076767,624.0,FEMA_4
g21115,-0.7185644753880384,457.0,FEMA_4
g21117,-2.8286248313341305,655.0,FEMA_4
g21119,-0.2786138262648564,393.0,FEMA_4
g21121,2.3673832879483676,112.0,FEMA_4
g21123,-1.8239537581542034,596.0,FEMA_4
g21125,-1.7493019412056219,593.0,FEMA_4
g21127,0.10869319370522018,343.0,FEMA_4
g21129,1.917550599312479,136.0,FEMA_4
g21131,1.307986192803422,187.0,FEMA_4
g21133,-0.0362649733165763,360.0,FEMA_4
g21135,-0.21719894342004809,383.0,FEMA_4
g21137,-1.0745031818606336,503.0,FEMA_4
g21139,0.43004900868192897,295.0,FEMA_4
g21141,-1.4004331203216493,545.0,FEMA_4
g21143,4.210714130358065,36.0,FEMA_4
g21145,-0.09628402312314407,370.0,FEMA_4
g21147,1.4471797990293414,175.0,FEMA_4
g21149,-0.6196521907914061,442.0,FEMA_4
g21151,-1.2704206068013675,528.0,FEMA_4
g21153,1.582834470053695,160.0,FEMA_4
g21155,-0.815895179721093,469.0,FEMA_4
g21157,0.204593950879148,324.0,FEMA_4
g21159,2.8939234530724685,76.0,FEMA_4
g21161,0.43275048911670855,294.0,FEMA_4
g21163,-4.249534478581635,702.0,FEMA_4
g21165,2.839681111581756,77.0,FEMA_4
g21167,-2.064728042660545,611.0,FEMA_4
g21169,-1.6680752608700191,583.0,FEMA_4
g21171,1.0296778866772915,225.0,FEMA_4
g21173,-1.724324783666915,590.0,FEMA_4
g21175,0.8364847025246098,249.0,FEMA_4
g21177,-0.3068664750954463,398.0,FEMA_4
g21179,-3.3938341694450735,680.0,FEMA_4
g21181,0.3856883308309243,299.0,FEMA_4
g21183,-0.6294676034893381,446.0,FEMA_4
g21185,-7.1503354574114715,735.0,FEMA_4
g21187,-1.0266454986515747,497.0,FEMA_4
g21189,6.558887348978199,14.0,FEMA_4
g21191,-3.445981692153701,683.0,FEMA_4
g21193,0.6083035039952084,272.0,FEMA_4
g21195,-0.033493368962188796,359.0,FEMA_4
g21197,1.1776397455944219,199.0,FEMA_4
g21199,0.4402202284692853,292.0,FEMA_4
g21201,1.1524349534789884,202.0,FEMA_4
g21203,1.0163127585500236,227.0,FEMA_4
g21205,0.22751053867056859,322.0,FEMA_4
g21207,1.059726600643274,218.0,FEMA_4
g21209,-4.4063913748857475,705.0,FEMA_4
g21211,-2.3493850528184796,630.0,FEMA_4
g21213,-2.259745874060474,625.0,FEMA_4
g21215,-5.3652469443019,718.0,FEMA_4
g21217,-0.16199137477805206,378.0,FEMA_4
g21219,-0.6837175266302249,452.0,FEMA_4
g21221,-1.4529635474373361,554.0,FEMA_4
g21223,-2.190685644737863,620.0,FEMA_4
g21225,-1.2935997220700968,533.0,FEMA_4
g21227,-1.4882879616922482,558.0,FEMA_4
g21229,-1.046842348590463,499.0,FEMA_4
g21231,1.0802304027009628,213.0,FEMA_4
g21233,-1.1010035004050196,506.0,FEMA_4
g21235,1.4478417494126814,174.0,FEMA_4
g21237,4.838677520325465,26.0,FEMA_4
g21239,-4.007000918464496,698.0,FEMA_4
g22001,-0.5455484371043121,313.0,FEMA_6
g22003,-1.1763356137168728,359.0,FEMA_6
g22005,-5.876265575034331,494.0,FEMA_6
g22007,-4.037860341771218,481.0,FEMA_6
g22009,1.3477012091564022,136.0,FEMA_6
g22011,-3.0903965147304975,453.0,FEMA_6
g22013,0.8902522881536103,174.0,FEMA_6
g22015,-2.585191658851921,434.0,FEMA_6
g22017,-0.5147491818200515,311.0,FEMA_6
g22019,-1.7745532814676706,390.0,FEMA_6
g22021,-2.050530709592148,406.0,FEMA_6
g22023,-6.071157144735673,496.0,FEMA_6
g22025,-2.790253977807079,441.0,FEMA_6
g22027,-1.4129093971826396,377.0,FEMA_6
g22029,0.6430149469605432,192.0,FEMA_6
g22031,-1.1412719596593874,357.0,FEMA_6
g22033,-1.8467888093817035,394.0,FEMA_6
g22035,2.4702202379327645,66.0,FEMA_6
g22037,-2.2239247074426336,413.0,FEMA_6
g22039,-0.014859480520573176,264.0,FEMA_6
g22041,0.7331875420289407,184.0,FEMA_6
g22043,-3.1948863668844405,456.0,FEMA_6
g22045,-2.1956147858141555,412.0,FEMA_6
g22047,-3.724458133057922,475.0,FEMA_6
g22049,-0.373646213180537,291.0,FEMA_6
g22051,-0.09974748596674682,270.0,FEMA_6
g22053,-1.717166965831391,389.0,FEMA_6
g22055,-3.0134572164464286,452.0,FEMA_6
g22057,-2.623116047723582,437.0,FEMA_6
g22059,-2.4987116530726183,428.0,FEMA_6
g22061,-0.6482109471374309,321.0,FEMA_6
g22063,-4.644200080882593,487.0,FEMA_6
g22065,0.298359433337933,221.0,FEMA_6
g22067,1.4947929698180602,127.0,FEMA_6
g22069,-0.4064627476298626,296.0,FEMA_6
g22071,0.163752580561477,236.0,FEMA_6
g22073,-0.6647854883077111,324.0,FEMA_6
g22075,-5.639658096045363,493.0,FEMA_6
g22077,-2.0289678082943285,402.0,FEMA_6
g22079,-0.03491115596304856,267.0,FEMA_6
g22081,-1.6865761718287247,386.0,FEMA_6
g22083,0.14761717466511115,238.0,FEMA_6
g22085,-2.359558024158985,421.0,FEMA_6
g22087,-2.0691601031682683,407.0,FEMA_6
g22089,-4.532554666158513,486.0,FEMA_6
g22091,-0.7975554059589125,337.0,FEMA_6
g22093,-2.996030480039262,450.0,FEMA_6
g22095,-2.683975359219735,440.0,FEMA_6
g22097,-0.3252177575891043,289.0,FEMA_6
g22099,-2.538889060899346,431.0,FEMA_6
g22101,-1.7080406377638857,387.0,FEMA_6
g22103,-4.321435016867376,482.0,FEMA_6
g22105,-2.0339296509186267,404.0,FEMA_6
g22107,1.7744638224592657,104.0,FEMA_6
g22109,-3.2639009670203434,460.0,FEMA_6
g22111,-1.4176630362780207,378.0,FEMA_6
g22113,-2.3465702450745445,419.0,FEMA_6
g22115,-2.3447166956779153,418.0,FEMA_6
g22117,0.9209770291793566,169.0,FEMA_6
g22119,-0.4936285941836006,305.0,FEMA_6
g22121,-3.4152072876070845,466.0,FEMA_6
g22123,0.9189190153712699,171.0,FEMA_6
g22125,-8.444364791085759,501.0,FEMA_6
