GEOID,sovi,rank
g18165,0.8548656707214081,1107.0
g18167,-0.27943864450951317,1748.0
g18169,1.640004364347528,749.0
g18171,-2.785973619639017,2705.0
g18173,-3.4390590334339546,2849.0
g18175,-1.7836840550381303,2427.0
g18177,2.6689297488009154,403.0
g18179,-0.8666995285384369,2052.0
g18181,-0.4313996278898187,1834.0
g18183,-3.1897071846680953,2802.0
g19001,0.2724529502417429,1432.0
g19003,1.635040096069136,750.0
g19005,0.839427079114152,1117.0
g19007,1.5655808034773977,778.0
g19009,2.513921642920269,434.0
g19011,-2.1082670650582758,2527.0
g19013,-0.057113644417178255,1611.0
g19015,-1.6492263264871072,2375.0
g19017,-1.7188466943977128,2401.0
g19019,-1.9496667460380015,2477.0
g19021,1.1840561811210588,942.0
g19023,0.5063517131865969,1302.0
g19025,2.5740256946601603,421.0
g19027,1.5074487714937166,810.0
g19029,1.5846637306716445,770.0
g19031,-1.2178965974414475,2216.0
g19033,0.8958502705859646,1079.0
g19035,0.6666816809320584,1210.0
g19037,-1.5604050171697774,2345.0
g19039,1.5261004208085063,801.0
g19041,0.2653283005793874,1437.0
g19043,0.49024731738774485,1312.0
g19045,-0.16066246930395223,1677.0
g19047,1.451352500112064,823.0
g19049,-5.412928655489124,3049.0
g19051,-0.1301985152390171,1654.0
g19053,0.8987768578676911,1076.0
g19055,-1.595406313218786,2360.0
g19057,1.3096447448514017,891.0
g19059,-0.29933051261077215,1759.0
g19061,-0.5741250781061884,1907.0
g19063,0.3310031068363659,1405.0
g19065,0.45477679432281026,1337.0
g19067,1.1118923923832686,979.0
g19069,1.0222614170249922,1023.0
g19071,0.36848428617537965,1382.0
g19073,0.48797873334730557,1314.0
g19075,-1.6272298447240887,2371.0
g19077,-0.23138362410603952,1716.0
g19079,-0.1368419896413413,1661.0
g19081,-0.3596970531883268,1796.0
g19083,0.43836148866609825,1342.0
g19085,-0.13646518203031066,1660.0
g19087,-0.031053068718473575,1592.0
g19089,0.719521401938511,1179.0
g19091,0.2811100576256518,1427.0
g19093,0.7312648647991882,1173.0
g19095,-1.4895012946874668,2322.0
g19097,-0.44228312706570505,1845.0
g19099,-0.7630401479657554,2003.0
g19101,-2.821236448900935,2715.0
g19103,-3.800588456220076,2912.0
g19105,-1.1149949074888457,2163.0
g19107,1.0486106392153531,1008.0
g19109,0.4856221941030707,1316.0
g19111,0.6522253829099325,1219.0
g19113,-2.6025458557294736,2659.0
g19115,-0.03404802210130209,1595.0
g19117,0.7736672603461358,1150.0
g19119,-1.055508481028994,2132.0
g19121,-2.981211197764818,2747.0
g19123,-1.1305455674624336,2170.0
g19125,-1.7017077383567867,2395.0
g19127,1.3347192191758088,878.0
g19129,-2.5948265721667854,2656.0
g19131,0.36757158479735497,1383.0
g19133,2.9099033355858905,343.0
g19135,-1.4836850211265056,2320.0
g19137,2.308154641949595,486.0
g19139,-0.29975902040992203,1760.0
g19141,0.5530047971568888,1275.0
g19143,0.29147482609021047,1424.0
g19145,0.8582975114359053,1104.0
g19147,1.2196002889341357,922.0
g19149,-1.631782382664733,2372.0
g19151,1.59917721867416,759.0
g19153,-2.3111778802707246,2578.0
g19155,0.10345503058109129,1521.0
g19157,0.9327344864797364,1061.0
g19159,2.686506765541564,397.0
g19161,1.1845373740042735,941.0
g19163,-1.879665045922129,2457.0
g19165,0.6275630596265416,1226.0
g19167,-2.239754687843614,2561.0
g19169,-4.574721156334372,2988.0
g19171,1.9444667324335145,612.0
g19173,2.1675354122075197,532.0
g19175,0.8631718219840394,1100.0
g19177,0.609895083367837,1236.0
g19179,1.3733606880187583,860.0
g19181,-2.3782372677439945,2594.0
g19183,0.07056810083495724,1543.0
g19185,2.040913021563026,576.0
g19187,0.47336021815948115,1325.0
g19189,0.09451976717637889,1525.0
g19191,-1.0421236095849487,2124.0
g19193,0.4193628530120528,1351.0
g19195,-0.6560398944614515,1945.0
g19197,1.6475675594438228,740.0
g20001,1.3967857078343129,853.0
g20003,0.623682809678977,1228.0
g20005,0.8095298434241232,1133.0
g20007,-0.3492774046892428,1790.0
g20009,0.7504669249702725,1165.0
g20011,1.6194220004269517,753.0
g20013,4.0312269181919795,189.0
g20015,-3.1267866666423085,2788.0
g20017,2.489545742782118,438.0
g20019,3.364839121765522,273.0
g20021,1.0458089823743524,1010.0
g20023,3.123774147506696,312.0
g20025,3.5687441726241103,246.0
g20027,0.047085921152706156,1554.0
g20029,3.7881688285183714,222.0
g20031,0.29999033517782103,1419.0
g20033,2.7738484893391746,379.0
g20035,0.8800962511033478,1092.0
g20037,0.21165871127123892,1460.0
g20039,4.265199438467816,165.0
g20041,-0.23864010593621643,1719.0
g20043,-1.6782471362513143,2389.0
g20045,-3.1739383207468306,2796.0
g20047,-0.6855436690344887,1962.0
g20049,2.8415854432484218,361.0
g20051,-1.2788252148129597,2246.0
g20053,-0.9201297973114595,2078.0
g20055,0.24009040280320582,1446.0
g20057,1.034183591438735,1018.0
g20059,-0.8994197856051107,2067.0
g20061,-1.8492805095900668,2444.0
g20063,-0.2639856236350399,1739.0
g20065,1.0570681838392852,1005.0
g20067,-1.0231726567714172,2111.0
g20069,-0.9596244989311831,2091.0
g20071,2.802644267846169,370.0
g20073,2.933061447196853,335.0
g20075,-0.6581170702702008,1946.0
g20077,2.005034995599565,587.0
g20079,0.8652721989734471,1099.0
g20081,-1.6121409082044682,2364.0
g20083,-2.002956035948336,2492.0
g20085,-0.22618239592252576,1710.0
g20087,-3.072166439049463,2775.0
g20089,1.7455007259257824,697.0
g20091,-5.3147274759373655,3042.0
g20093,-2.1611097601206017,2543.0
g20095,-0.23050273612096972,1715.0
g20097,0.11386811607800418,1518.0
g20099,1.5713505941614039,776.0
g20101,-0.43170866105548367,1836.0
g20103,-3.599158042549644,2871.0
g20105,1.492200115271055,812.0
g20107,-2.3054720028310385,2576.0
g20109,0.6585944543613946,1217.0
g20111,1.7051126821465008,719.0
g20113,-0.4034116427822878,1822.0
g20115,0.8696792541654124,1097.0
g20117,1.0168659994718556,1027.0
g20119,0.7233468735714408,1175.0
g20121,-3.0933948159066027,2782.0
g20123,0.14375206982000588,1495.0
g20125,2.0995950780692203,549.0
g20127,0.7155359302448968,1185.0
g20129,1.0215015612996532,1025.0
g20131,1.715412549342035,711.0
g20133,1.712356469903877,713.0
g20135,3.1691930312711643,307.0
g20137,-1.1485959817237434,2179.0
g20139,-0.8117238223691947,2024.0
g20141,2.207420738711538,520.0
g20143,-2.6222404994153794,2664.0
g20145,-1.8765289070910032,2454.0
g20147,1.1679519578904383,950.0
g20149,-3.355640388542998,2835.0
g20151,-0.08121908389919885,1623.0
g20153,2.2411310766663806,509.0
g20155,0.7967605585326891,1140.0
g20157,2.349137117475155,472.0
g20159,1.2583860056326595,910.0
g20161,-3.825542382421345,2914.0
g20163,1.208237675105697,926.0
g20165,1.8017642337922841,675.0
g20167,0.40655107630638887,1360.0
g20169,-0.053710122239142066,1608.0
g20171,-0.3826912300232229,1805.0
g20173,-1.2574066588832038,2240.0
g20175,1.8311208683484166,656.0
g20177,1.1655958998057676,953.0
g20179,-0.19219580790063595,1693.0
g20181,1.5625121602318446,781.0
g20183,3.602057081746646,243.0
g20185,2.0960972744580237,551.0
g20187,0.12350210319364585,1509.0
g20189,-0.7302497728643642,1987.0
g20191,-0.6610028794257762,1947.0
g20193,-0.6722248902847807,1954.0
g20195,0.6326638703199092,1224.0
g20197,-2.208804575916303,2554.0
g20199,-1.0381932312907014,2120.0
g20201,0.5405986369212223,1283.0
g20203,-1.3702299412952175,2275.0
g20205,2.367234906063313,468.0
g20207,2.4313443605272953,449.0
g20209,3.0566955188831963,321.0
g21001,0.3527617837584722,1394.0
g21003,-0.21486606594591562,1704.0
g21005,-2.1645332190007927,2544.0
g21007,-1.9686864079592135,2483.0
g21009,0.8907743747275904,1085.0
g21011,-0.8029735087531722,2019.0
g21013,3.467617159072243,263.0
g21015,-4.712388990502539,3000.0
g21017,1.4007297049641647,850.0
g21019,0.01151883626149483,1574.0
g21021,0.8813380785076012,1090.0
g21023,-1.6327596414141303,2373.0
g21025,2.993031857588958,326.0
g21027,-1.0968772915145584,2152.0
g21029,-3.7158851881890356,2892.0
g21031,-1.726914945855809,2403.0
g21033,1.9233057843646981,622.0
g21035,-0.19051470229445555,1689.0
g21037,-1.539207609956339,2340.0
g21039,0.8553923018066504,1106.0
g21041,0.5718119843824927,1259.0
g21043,-1.2262628486870828,2221.0
g21045,1.0947579518568047,989.0
g21047,-0.2282871765297998,1711.0
g21049,-0.972996619579538,2095.0
g21051,-0.32029310450457427,1771.0
g21053,0.842403028055501,1114.0
g21055,0.4821789771297502,1319.0
g21057,2.917349937312142,338.0
g21059,0.06782126800357235,1546.0
g21061,-1.0398301725220798,2122.0
g21063,0.8913785603161344,1084.0
g21065,1.450802634562593,824.0
g21067,-1.5350682013495942,2339.0
g21069,-2.039477758675773,2506.0
g21071,1.3171274084257738,888.0
g21073,-0.34642332414994303,1786.0
g21075,-0.13499843947261692,1657.0
g21077,-1.2102946113954784,2215.0
g21079,-1.662503153641547,2384.0
g21081,-2.6325359539069906,2667.0
g21083,0.1720862108777842,1477.0
g21085,-0.6797388229827335,1958.0
g21087,1.1484984817614758,964.0
g21089,0.3961849278641447,1365.0
g21091,-2.2904097325005357,2570.0
g21093,-1.867801613423263,2451.0
g21095,1.30190979009847,894.0
g21097,0.5579365613959323,1271.0
g21099,0.10053200979217891,1522.0
g21101,0.09540865507101481,1524.0
g21103,-0.4571367830709643,1855.0
g21105,3.9405248287443864,198.0
g21107,0.7387991170988295,1172.0
g21109,0.6136869750461642,1233.0
g21111,0.11784709288637774,1516.0
g21113,-1.250691264389317,2237.0
g21115,-0.8440290619015751,2039.0
g21117,-2.0034927901975736,2493.0
g21119,-0.04402010170048953,1601.0
g21121,2.4883545571231425,439.0
g21123,-1.6833846898898166,2391.0
g21125,-0.9573085354423674,2090.0
g21127,1.037876216848916,1016.0
g21129,-1.9792204595227183,2484.0
g21131,0.3425231460202762,1396.0
g21133,-0.1597494905006518,1676.0
g21135,1.0040680354535447,1031.0
g21137,0.17067211194285248,1479.0
g21139,0.8191783030387936,1129.0
g21141,-0.6650080355414756,1949.0
g21143,-0.5141517375317813,1882.0
g21145,0.8417893945757615,1115.0
g21147,-1.0921589539242829,2149.0
g21149,0.5425321426348111,1281.0
g21151,-0.4959267358681405,1868.0
g21153,0.6656103999780218,1211.0
g21155,-1.6270912655278713,2370.0
g21157,0.8407518758769521,1116.0
g21159,1.193462157635975,938.0
g21161,1.5979178589888097,761.0
g21163,-3.4916532799280704,2855.0
g21165,2.5930124548767544,418.0
g21167,0.38985507454687085,1369.0
g21169,-1.6126266254795092,2365.0
g21171,0.6028518217773771,1242.0
g21173,-0.5365225559498933,1895.0
g21175,-2.2732889410314248,2566.0
g21177,-0.5081324508066357,1877.0
g21179,-2.0527684094639023,2510.0
g21181,0.6598601328314724,1215.0
g21183,0.003581853787360867,1578.0
g21185,-7.634418648121907,3122.0
g21187,-1.576745752905118,2353.0
g21189,5.610831435116308,97.0
g21191,-2.3182274220429573,2580.0
g21193,0.40792645897817303,1358.0
g21195,-0.4690788685666054,1860.0
g21197,1.757074735449375,694.0
g21199,0.8333677274083239,1122.0
g21201,0.42158872630740873,1350.0
g21203,1.2327106815663853,916.0
g21205,0.5833297575789881,1252.0
g21207,0.9452007468550296,1054.0
g21209,-3.378981309053445,2838.0
g21211,-1.0805759280477958,2144.0
g21213,-0.04565387347182459,1603.0
g21215,-4.990843852648631,3022.0
g21217,1.7080555527552397,715.0
g21219,-0.34667635552788956,1787.0
g21221,-0.6973694685480171,1969.0
g21223,-3.854245910081684,2919.0
g21225,-0.9124851528958681,2074.0
g21227,-1.1864785290867228,2198.0
g21229,-1.1652589915069997,2184.0
g21231,0.9220509108475103,1066.0
g21233,-1.2277482337096663,2224.0
g21235,2.1605060349491305,533.0
g21237,5.48679724395797,103.0
g21239,-3.206201578922145,2804.0
g22001,0.3760999365896428,1379.0
g22003,-1.2648875709339487,2242.0
g22005,-5.633390101891173,3060.0
g22007,-2.367647531347458,2589.0
g22009,2.6101189892297505,414.0
g22011,-2.9890454705234912,2749.0
g22013,3.5168584105991885,253.0
g22015,-1.747344888964292,2412.0
g22017,1.7416207750962986,699.0
g22019,-1.0107171586791006,2107.0
g22021,-0.9542230875787832,2089.0
g22023,-5.829404377835431,3075.0
g22025,-1.4375886216954985,2306.0
g22027,0.4491277683874575,1340.0
g22029,2.8977314612597764,345.0
g22031,1.4499774466999618,826.0
g22033,-1.2861702868730427,2249.0
g22035,5.738575429815422,91.0
g22037,-0.7938564648807922,2013.0
g22039,1.195131827946248,936.0
g22041,2.6197626235393408,410.0
g22043,-3.113441994618322,2784.0
g22045,-0.3307504019707799,1776.0
g22047,-2.017703270004887,2499.0
g22049,0.295921552850249,1422.0
g22051,0.13681942588653007,1497.0
g22053,-0.9036088143850209,2072.0
g22055,-2.519686922996625,2630.0
g22057,-1.7957257561067084,2432.0
g22059,-2.379357652526714,2595.0
g22061,0.540974048175562,1282.0
g22063,-4.708742130601755,2999.0
g22065,2.056352322073132,567.0
g22067,3.7751482378245917,226.0
g22069,1.5770771395824432,774.0
g22071,1.9361527653982704,616.0
g22073,0.5032156090890181,1305.0
g22075,-4.529913008136289,2983.0
g22077,-0.6133580221664804,1929.0
g22079,1.2249389987446109,918.0
g22081,0.6967827957597581,1194.0
g22083,1.5078597366638127,809.0
g22085,-0.3852732154782128,1808.0
g22087,-2.0520309408859463,2509.0
g22089,-3.873088318449253,2920.0
g22091,1.7941384658710275,679.0
g22093,-0.8504003756183744,2047.0
g22095,-0.9187097839928977,2077.0
g22097,1.7151101828308921,712.0
g22099,-0.7921588093560569,2010.0
g22101,-0.2441462752356045,1723.0
g22103,-3.795853626870234,2909.0
g22105,-1.0347982172837817,2118.0
g22107,5.699093856507158,93.0
g22109,-2.34739953133754,2588.0
g22111,-0.20498921000561898,1699.0
g22113,-1.7376268677223992,2409.0
g22115,-2.6622520126578957,2678.0
g22117,2.2652700510855874,501.0
g22119,1.1483760728882937,965.0
g22121,-2.1598843353634205,2542.0
g22123,1.7880633403096025,682.0
g22125,-9.449578466088731,3138.0
g22127,-0.13587305472914823,1658.0
g23001,-0.21703218210718656,1706.0
g23003,2.269049565077643,498.0
g23005,-1.7823501663633567,2424.0
g23007,1.9585163264150685,604.0
g23009,0.2655819463675563,1436.0
g23011,-0.1266647710878388,1651.0
g23013,0.32918048895378127,1406.0
g23015,0.10389571389405439,1520.0
g23017,0.8917904722381285,1083.0
g23019,-0.22963866384839804,1713.0
g23021,2.1846304190853636,526.0
g23023,-1.2923237570509833,2255.0
g23025,0.3159244078575571,1411.0
g23027,0.14286306890060851,1496.0
g23029,2.743088135998578,385.0
g23031,-1.2637452721315332,2241.0
g24001,1.4953908899009287,811.0
g24003,-6.004344645399925,3084.0
g24005,-1.9004526426953117,2461.0
g24009,-6.297653691173055,3098.0
g24011,-0.809663057676846,2023.0
g24013,-4.991156595575688,3023.0
g24015,-3.2868279495446204,2819.0
g24017,-5.781842835329556,3071.0
g24019,1.797526267274519,678.0
g24021,-5.442433686428448,3052.0
g24023,0.19115241345592082,1467.0
g24025,-4.838182968271198,3008.0
g24027,-9.284888225160778,3137.0
g24029,2.3480244962358494,475.0
g24031,-4.909568380223107,3013.0
g24033,-1.814219703988198,2436.0
g24035,-4.955363836939126,3020.0
g24037,-5.695603491797421,3064.0
g24039,0.2609657676759253,1439.0
g24041,1.1827834042626229,944.0
g24043,-1.429101079034407,2302.0
g24045,0.48392010253342477,1317.0
g24047,1.330802881650122,882.0
g24510,4.896286332202442,128.0
g25001,1.3442116044071226,874.0
g25003,2.4327609313978815,448.0
g25005,0.8112815441684049,1131.0
g25007,-1.3248836583109447,2262.0
g25009,-0.37479426737798316,1803.0
g25011,-0.8135862554606361,2026.0
g25013,3.3651509277977305,272.0
g25015,-1.6547202114658208,2378.0
g25017,-4.361205530028358,2966.0
g25019,-6.0819793286770425,3088.0
g25021,-4.522018507876325,2982.0
g25023,-2.6830981328924057,2683.0
g25025,4.270158419737447,163.0
g25027,-1.7285869467272024,2405.0
g26001,5.21108033023091,118.0
g26003,1.9521828080646275,609.0
g26005,-2.3945459291730433,2603.0
g26007,1.215483254638683,924.0
g26009,1.9113681465314762,627.0
g26011,1.8152262337282647,665.0
g26013,2.733144221271303,387.0
g26015,-3.0698432986485287,2773.0
g26017,1.0802377248327153,992.0
g26019,1.9546641460435488,608.0
g26021,1.2355627022099656,914.0
g26023,-1.0479133034305357,2128.0
g26025,1.1501165958861501,963.0
g26027,-1.223460473386308,2217.0
g26029,0.09405286995599926,1528.0
g26031,2.4658754555349542,443.0
g26033,0.4121655738335419,1354.0
g26035,3.1700681542455458,306.0
g26037,-2.677847031918238,2682.0
g26039,2.4965607859746064,436.0
g26041,1.685609229990849,728.0
g26043,0.38052950027131927,1377.0
g26045,-1.5007555542791864,2326.0
g26047,-0.23810778120348441,1718.0
g26049,1.16026578555774,956.0
g26051,1.9041890414378682,629.0
g26053,3.31185119139747,283.0
g26055,-1.1619492273176422,2182.0
g26057,0.04636106500960091,1555.0
g26059,-0.6136658304806762,1930.0
g26061,-0.26678244543389984,1742.0
g26063,1.5825105323293953,772.0
g26065,-0.4511160247260815,1852.0
g26067,-3.026969943357811,2762.0
g26069,5.404819473951878,109.0
g26071,5.495164221943929,102.0
g26073,1.1277937127002293,971.0
g26075,-0.4647045198932349,1858.0
g26077,-1.0549805494732265,2131.0
g26079,0.49806867396930743,1308.0
g26081,-1.4756527489307627,2318.0
g26083,2.79212408165802,375.0
g26085,5.089722361650155,122.0
g26087,-3.0643526584070147,2771.0
g26089,0.5717873797094124,1260.0
g26091,-0.1393867884576362,1662.0
g26093,-5.500960943515182,3055.0
g26095,1.042065909757003,1013.0
g26097,5.228032924788907,116.0
g26099,-0.9892528086769349,2100.0
g26101,1.6441561293300881,744.0
g26103,0.14920893329884044,1493.0
g26105,1.867203963098417,639.0
g26107,-0.08185779434711316,1624.0
g26109,1.1006534659732286,984.0
g26111,-2.7474224911148046,2698.0
g26113,-0.3479487606867553,1788.0
g26115,-1.8811899306904567,2459.0
g26117,-1.874465936200746,2453.0
g26119,5.332717757369573,111.0
g26121,0.7499011895478107,1166.0
g26123,-1.000038743642246,2103.0
g26125,-3.7837766623608933,2905.0
g26127,1.7496807930919491,696.0
g26129,4.692558548230176,136.0
g26131,3.859887085755987,213.0
g26133,0.4559305172501016,1335.0
g26135,4.54961812258613,145.0
g26137,0.3336184458389144,1404.0
g26139,-3.25640307869845,2811.0
g26141,2.797094078505467,372.0
g26143,5.5105080689739765,100.0
g26145,1.9870434208843526,593.0
g26147,-0.7261747065999519,1985.0
g26149,-0.9230256094146739,2080.0
g26151,-0.26671710439364893,1741.0
g26153,4.474757958157215,149.0
g26155,-0.6969991858547551,1968.0
g26157,0.3450801233080538,1395.0
g26159,0.3838274699353205,1375.0
g26161,-3.9783868057032006,2932.0
g26163,2.369319282285546,467.0
g26165,-0.23435383208362295,1717.0
g27001,3.7590951699180284,227.0
g27003,-4.948172511680792,3018.0
g27005,0.2089148316664241,1461.0
g27007,1.428115826679957,836.0
g27009,-1.4268642414911037,2301.0
g27011,3.6268937805304837,241.0
g27013,-2.0516368351967533,2508.0
g27015,-0.05462985796550135,1609.0
g27017,-0.8631783199565605,2051.0
g27019,-6.855848174078529,3110.0
g27021,1.8751355062977184,637.0
g27023,0.717207833227653,1183.0
g27025,-4.557530346399449,2987.0
g27027,-1.1369313194079234,2175.0
g27029,1.5492057247799096,788.0
g27031,2.388559457956317,460.0
g27033,2.0854796551021133,555.0
g27035,0.4158543317338945,1352.0
g27037,-4.782142829127728,3006.0
g27039,-3.0906812811483215,2781.0
g27041,-0.5844986303989552,1913.0
g27043,1.0744353994959432,997.0
g27045,0.9235627721415332,1065.0
g27047,1.8879568264620092,633.0
g27049,-1.2335945186285109,2227.0
g27051,2.028031697071463,581.0
g27053,-3.0466067510050037,2765.0
g27055,-0.3864962512652721,1809.0
g27057,0.4089166913358675,1357.0
g27059,-3.3421295436045284,2833.0
g27061,0.7181913591118276,1181.0
g27063,-0.9772665253862628,2097.0
g27065,-1.1117437970201987,2162.0
g27067,0.03315297950594265,1564.0
g27069,0.6881821626686744,1199.0
g27071,1.325816753419332,883.0
g27073,0.5335194445337319,1287.0
g27075,2.536738079947681,430.0
g27077,-1.6831675700421511,2390.0
g27079,-2.1387709583179184,2535.0
g27081,1.8735298120843118,638.0
g27083,-0.8000409750413118,2017.0
g27085,-2.0959478483367278,2525.0
g27087,7.92845053595696,41.0
g27089,-1.668196217881229,2387.0
g27091,0.23737150818030717,1449.0
g27093,-2.071809762951882,2517.0
g27095,0.21629231343728805,1456.0
g27097,-0.7696438298673567,2005.0
g27099,1.194918794636795,937.0
g27101,0.8846289286106126,1088.0
g27103,-2.785025566878689,2704.0
g27105,2.06280168307232,565.0
g27107,2.190920234690031,524.0
g27109,-2.8562945636817063,2724.0
g27111,0.8311038614000857,1123.0
g27113,-1.1861198394338048,2197.0
g27115,-0.5786867663391756,1908.0
g27117,2.55365270105976,426.0
g27119,0.547764749174217,1278.0
g27121,-0.1405953482776373,1663.0
g27123,-0.3323393419620366,1777.0
g27125,-1.3832855189630215,2280.0
g27127,0.6995795757978145,1190.0
g27129,0.39785751244743117,1364.0
g27131,-2.134395659918665,2534.0
g27133,1.1156956559871682,977.0
g27135,-3.0836568905260613,2778.0
g27137,0.765017621556821,1156.0
g27139,-6.525927317198463,3104.0
g27141,-5.512183858573344,3056.0
g27143,-0.8194226158132325,2029.0
g27145,-2.3371315137333335,2586.0
g27147,-1.579726471179367,2354.0
g27149,-1.3150889869269835,2260.0
g27151,0.5565202400071064,1272.0
g27153,-0.3884950296929005,1812.0
g27155,2.408903791581394,455.0
g27157,-1.3896030343335355,2282.0
g27159,2.1220710072099354,541.0
g27161,-1.406706466865841,2288.0
g27163,-5.990211079701304,3082.0
g27165,1.4155223049513963,841.0
g27167,-0.8194035833438934,2028.0
g27169,-0.9746368437628354,2096.0
g27171,-5.183864707756856,3033.0
g27173,0.9255779820826657,1063.0
g28001,2.4685058949573344,442.0
g28003,0.0882719945330862,1532.0
g28005,1.333073327693235,879.0
g28007,2.3822150909804845,462.0
g28009,-1.2950228476680845,2256.0
g28011,3.996600279052057,193.0
g28013,2.2097697557644556,519.0
g28015,0.02353418512844474,1566.0
g28017,1.7781472507907123,687.0
g28019,1.7612133266405618,691.0
g28021,3.344969944950644,278.0
g28023,-0.26324690183980204,1735.0
g28025,1.1230737093583987,972.0
g28027,6.645722126874627,63.0
g28029,-0.43128727756975205,1833.0
g28031,-0.09765953587069731,1632.0
g28033,-3.4413440712871757,2850.0
g28035,0.16299679114870702,1484.0
g28037,-0.5185229621912049,1884.0
g28039,-4.931705610147829,3015.0
g28041,-5.283857549528551,3041.0
g28043,1.4253602938474497,837.0
g28045,-1.4566808729519094,2311.0
g28047,-0.3249463379523536,1772.0
g28049,1.338427904611218,876.0
g28051,4.26713002421136,164.0
g28053,6.261860245170761,72.0
g28055,-2.855951814931071,2723.0
g28057,-2.32524296894262,2582.0
g28059,-1.7833871877785934,2425.0
g28061,0.047964845009898394,1553.0
g28063,4.325764224086383,159.0
g28065,0.6117303843293442,1234.0
g28067,-0.7386049237902315,1992.0
g28069,3.5670678506373976,248.0
g28071,-2.662351075110946,2679.0
g28073,-3.8855219749165757,2921.0
g28075,0.9867867123687036,1036.0
g28077,-1.8604162185723567,2446.0
g28079,0.5590384707721243,1268.0
g28081,-0.3651593533644273,1800.0
g28083,5.640950856296964,95.0
g28085,-0.6313323675233381,1938.0
g28087,0.7785158277093198,1147.0
g28089,-4.495728888458757,2978.0
g28091,0.5475113346487446,1279.0
g28093,-0.3933370847147608,1816.0
g28095,0.5075046262796458,1300.0
g28097,2.383143952949725,461.0
g28099,3.4547820299752416,265.0
g28101,0.3849548229722885,1373.0
g28103,3.3021560853072502,285.0
g28105,-1.9021412857763091,2463.0
g28107,0.47816102924292503,1322.0
g28109,-1.5998354711716554,2361.0
g28111,-2.393449273979054,2602.0
g28113,1.182917611995248,943.0
g28115,-1.3901957129415008,2283.0
g28117,0.12345755879988851,1510.0
g28119,4.381012806422294,154.0
g28121,-3.540602375092937,2861.0
g28123,0.13497530294859494,1499.0
g28125,8.07550285367668,39.0
g28127,0.23840384093704503,1448.0
g28129,-1.1780796225611416,2193.0
g28131,-2.6102749391997904,2662.0
g28133,1.5742134496915332,775.0
g28135,2.847627708029354,359.0
g28137,-1.322783148760817,2261.0
g28139,-0.775540797858957,2007.0
g28141,0.8518829969175391,1110.0
g28143,4.791340358332847,132.0
g28145,-1.0172070051460742,2110.0
g28147,-0.39329867391362905,1815.0
g28149,0.8016321720535909,1136.0
g28151,4.9105976246719525,127.0
g28153,-1.4498153100310842,2308.0
g28155,-0.3609681892589345,1798.0
g28157,1.7189034304076756,708.0
g28159,1.9893983246835898,591.0
g28161,1.4026687442691346,846.0
g28163,0.9071045612910196,1072.0
g29001,0.46035642385562725,1333.0
g29003,-1.4372233593324566,2305.0
g29005,0.2995285151533328,1420.0
g29007,2.176639299736155,528.0
g29009,0.097721895898631,1523.0
g29011,-0.061165633629597455,1614.0
g29013,0.2008180624439564,1464.0
g29015,2.867799813019488,353.0
g29017,-1.1663314507969758,2186.0
g29019,-2.9132433600708465,2738.0
g29021,0.6827272980277599,1200.0
g29023,2.797774702534764,371.0
g29025,-0.42268107913617237,1831.0
g29027,-2.808669450550554,2711.0
g29029,2.3585394597339175,470.0
g29031,-0.10336168811571067,1637.0
g29033,0.08013689895646003,1535.0
g29035,3.6628019527669053,231.0
g29037,-2.6528239567396628,2675.0
g29039,2.2607567461546205,504.0
g29041,2.625642630075368,409.0
g29043,-2.7467393804352542,2697.0
g29045,-0.5692390575558818,1905.0
g29047,-2.8419673829830234,2720.0
g29049,-0.6800978373503095,1959.0
g29051,-1.9012470658600698,2462.0
g29053,-0.7337935637504632,1989.0
g29055,0.9021234672558321,1074.0
g29057,1.120955488438159,974.0
g29059,-0.9476401053567065,2084.0
g29061,0.06437421599296494,1548.0
g29063,-4.686501616680504,2998.0
g29065,1.3088956893787773,892.0
g29067,0.48810492153596385,1313.0
g29069,4.385595035047758,153.0
g29071,-2.0048774568835617,2494.0
g29073,1.202748352722789,929.0
g29075,2.9641281260124916,332.0
g29077,0.021584709448227768,1569.0
g29079,2.8955935220507723,348.0
g29081,1.5079895456734693,808.0
g29083,1.8937242461905046,631.0
g29085,4.686606455820284,137.0
g29087,2.2745840636504675,495.0
g29089,0.5182070777305239,1292.0
g29091,1.0966641788878957,988.0
g29093,3.4908166692548157,259.0
g29095,0.4020005334377028,1363.0
g29097,0.7724559697976906,1151.0
g29099,-3.184795324335254,2798.0
g29101,-1.983843321653258,2485.0
g29103,1.5857506938494352,769.0
g29105,-0.49050244674425325,1866.0
g29107,-0.9464529535880433,2083.0
g29109,1.0040923812659288,1030.0
g29111,1.1984394277584673,933.0
g29113,-3.2794100071581136,2816.0
g29115,2.0268344756154453,582.0
g29117,3.32415269981273,280.0
g29119,-0.24460392616718973,1724.0
g29121,2.903403031713239,344.0
g29123,1.9371609329684407,615.0
g29125,-0.17378134739263773,1685.0
g29127,2.170791025094535,531.0
g29129,2.1716826201956896,530.0
g29131,0.968624565797138,1046.0
g29133,1.9937893452941056,590.0
g29135,-1.5181355491088704,2335.0
g29137,1.2918958043483961,897.0
g29139,1.5976268833919063,762.0
g29141,2.712980434470259,392.0
g29143,3.8414527764858595,218.0
g29145,-0.8385640956652295,2036.0
g29147,-0.3419127062466576,1782.0
g29149,1.650488463654532,739.0
g29151,-3.6442024014469134,2878.0
g29153,2.2487518312413544,506.0
g29155,5.241523554617986,114.0
