GEOID,sovi,rank,state_id
g48075,2.871157175580698,36.0,g48
g48077,-2.700568790846647,215.0,g48
g48079,-0.7501795289958131,168.0,g48
g48081,1.0525662418493198,90.0,g48
g48083,3.3618682336598313,24.0,g48
g48085,-4.724926349943586,243.0,g48
g48087,2.1006446743055065,55.0,g48
g48089,0.33722675462454116,115.0,g48
g48091,-5.019820310766822,247.0,g48
g48093,0.7881160982545046,98.0,g48
g48095,2.7838272235914934,37.0,g48
g48097,-1.7890975083963778,195.0,g48
g48099,-0.130070449759007,141.0,g48
g48101,4.3222408768749165,8.0,g48
g48103,-2.180462221292142,206.0,g48
g48105,-0.6789193572389141,165.0,g48
g48107,1.7279726932449215,64.0,g48
g48109,0.8995357294644593,95.0,g48
g48111,-2.6750108742016137,214.0,g48
g48113,3.378439592797714,23.0,g48
g48115,2.648085063546821,42.0,g48
g48117,-1.6299843498052462,190.0,g48
g48119,0.12713392976635762,132.0,g48
g48121,-4.338863710516579,238.0,g48
g48123,2.4418282012684402,47.0,g48
g48125,3.8610225515300343,16.0,g48
g48127,2.4479647120760895,46.0,g48
g48129,0.25644296277772755,121.0,g48
g48131,3.656149641193744,21.0,g48
g48133,1.991576748931066,59.0,g48
g48135,-1.865636612936641,197.0,g48
g48137,0.2628921493992058,119.0,g48
g48139,-4.061867767616859,233.0,g48
g48141,0.9238351514056928,93.0,g48
g48143,-2.113832209877251,204.0,g48
g48145,4.03748558316484,14.0,g48
g48147,0.2580666701627535,120.0,g48
g48149,-1.4471466309556495,187.0,g48
g48151,-0.05370468527545702,134.0,g48
g48153,1.6663528586219094,65.0,g48
g48155,5.36001069487398,3.0,g48
g48157,-3.477865338085139,225.0,g48
g48159,-0.46670398807159125,156.0,g48
g48161,0.17098565153415546,130.0,g48
g48163,3.2442077437899943,29.0,g48
g48165,-4.823161956195939,244.0,g48
g48167,-1.151533237187714,181.0,g48
g48169,4.046147688712244,13.0,g48
g48171,-2.555684964311045,211.0,g48
g48173,-7.687952223221321,254.0,g48
g48175,-0.11519436514761,138.0,g48
g48177,0.43627448791728646,110.0,g48
g48179,-0.42534816235859996,155.0,g48
g48181,-0.27123068730841277,146.0,g48
g48183,1.0954282755527065,82.0,g48
g48185,1.5079835039122549,68.0,g48
g48187,-4.234158760737019,236.0,g48
g48189,1.1612803549237545,81.0,g48
g48191,3.338738101882247,26.0,g48
g48193,0.41423729074653637,111.0,g48
g48195,-1.9622617026670417,202.0,g48
g48197,3.518141543480447,22.0,g48
g48199,-2.9584401365245476,219.0,g48
g48201,2.1392380456514264,53.0,g48
g48203,-0.10855618670896261,136.0,g48
g48205,-2.2121776451638167,207.0,g48
g48207,1.9765481832283478,60.0,g48
g48209,-4.608670793495708,240.0,g48
g48211,-1.7855958911100696,194.0,g48
g48213,-0.6785394302226224,164.0,g48
g48215,0.5993670177933592,104.0,g48
g48217,-0.337095554175082,151.0,g48
g48219,-1.8851055185346974,199.0,g48
g48221,-3.723905839005658,228.0,g48
g48223,-0.6086451344489753,162.0,g48
g48225,5.164225400878275,4.0,g48
g48227,3.3461899546811247,25.0,g48
g48229,1.089746434799368,84.0,g48
g48231,-0.9314305628935695,174.0,g48
g48233,-1.09603704384017,179.0,g48
g48235,-4.215850241865958,235.0,g48
g48237,-0.12992602391682262,140.0,g48
g48239,-0.9295644705478905,173.0,g48
g48241,1.2117350079735258,75.0,g48
g48243,-0.9325192784737479,175.0,g48
g48245,4.208389584316021,11.0,g48
g48247,1.88513276110123,63.0,g48
g48249,0.9044726517465601,94.0,g48
g48251,-4.1521538459022835,234.0,g48
g48253,4.840791306667831,6.0,g48
g48255,3.842702211649623,17.0,g48
g48257,-3.7706841830640556,230.0,g48
g48259,-6.668159507516212,252.0,g48
g48261,1.5568400313336892,66.0,g48
g48263,0.7724481938704493,99.0,g48
g48265,-0.5314828005770882,159.0,g48
g48267,0.7274400720645076,100.0,g48
g48269,-3.3705088039937583,222.0,g48
g48271,3.002217531514204,33.0,g48
g48273,2.002905912519096,57.0,g48
g48275,4.290154742673888,10.0,g48
g48277,1.9214705338445561,62.0,g48
g48279,1.0537609825482015,89.0,g48
g48281,-1.8345238639825148,196.0,g48
g48283,5.08844331492295,5.0,g48
g48285,-0.41183239875175215,153.0,g48
g48287,-1.7272299332231316,193.0,g48
g48289,-0.11291751597619037,137.0,g48
g48291,-1.9505385825276993,201.0,g48
g48293,1.1820307750753853,80.0,g48
g48295,-2.5924871291097404,213.0,g48
g48297,0.2948243396276433,117.0,g48
g48299,0.3982757923352952,113.0,g48
g48301,1.1897660941810377,79.0,g48
g48303,-0.15023781811645964,142.0,g48
g48305,0.2431264197978762,124.0,g48
g48307,-0.28982973521690397,147.0,g48
g48309,1.238688256403476,73.0,g48
g48311,-0.668009628308418,163.0,g48
g48313,3.767342237831569,19.0,g48
g48315,3.6678236022362833,20.0,g48
g48317,-2.1649598272672743,205.0,g48
g48319,-1.0243132765965834,176.0,g48
g48321,0.2512893565331038,123.0,g48
g48323,0.5750270381368692,105.0,g48
g48325,-2.0844096826531513,203.0,g48
g48327,2.5774782067496544,43.0,g48
g48329,-4.028481481631719,231.0,g48
g48331,1.205722051656208,77.0,g48
g48333,0.3233476939699923,116.0,g48
g48335,2.9094192045582763,35.0,g48
g48337,-0.5092208047152315,157.0,g48
g48339,-5.00533798004205,246.0,g48
g48341,-1.3837712405799563,186.0,g48
g48343,3.7701942175456096,18.0,g48
g48345,0.6982433006870927,103.0,g48
g48347,1.4815993508783107,69.0,g48
g48349,0.7199576052919813,101.0,g48
g48351,0.9470318918527709,92.0,g48
g48353,2.1800986641374145,50.0,g48
g48355,0.8400225805263938,96.0,g48
g48357,-2.7503987273391424,216.0,g48
g48359,-0.22782817621087537,145.0,g48
g48361,-1.187113881765246,182.0,g48
g48363,-0.5236670078112635,158.0,g48
g48365,-0.7548961637947575,169.0,g48
g48367,-5.073500290260249,248.0,g48
g48369,-1.888286100853897,200.0,g48
g48371,1.0932623144008777,83.0,g48
g48373,2.7273945351327598,40.0,g48
g48375,2.502005788657555,44.0,g48
g48377,2.0915869075565756,56.0,g48
g48379,-1.1372974445523907,180.0,g48
g48381,-3.37262548705011,223.0,g48
g48383,-4.401118550093292,239.0,g48
g48385,2.313215832512318,49.0,g48
g48387,3.2255076132775016,30.0,g48
g48389,3.2651351866830263,28.0,g48
g48391,2.423341266595839,48.0,g48
g48393,-3.314489833547011,221.0,g48
g48395,2.9328527675933915,34.0,g48
g48397,-6.905591341795323,253.0,g48
g48399,2.66812081262811,41.0,g48
g48401,0.4591687913873907,106.0,g48
g48403,2.4933067416782304,45.0,g48
g48405,7.634803590419935,2.0,g48
g48407,-0.19158534661132354,144.0,g48
g48409,-0.4164966175831234,154.0,g48
g48411,2.1775575532286706,51.0,g48
g48413,-1.3609510152913005,185.0,g48
g48415,0.811425617202468,97.0,g48
g48417,-1.0336589991850553,178.0,g48
g48419,1.347721320477472,71.0,g48
g48421,-2.5711703976016573,212.0,g48
g48423,-0.5360885201482095,160.0,g48
g48425,-4.036996516564678,232.0,g48
g48427,2.77661932560295,38.0,g48
g48429,-0.12445753407659116,139.0,g48
g48431,-0.30915134113011566,149.0,g48
g48433,-0.012374824719573407,133.0,g48
g48435,-4.701770845281396,242.0,g48
g48437,1.549318724939185,67.0,g48
g48439,0.43904137864175663,109.0,g48
g48441,0.17773798103284344,129.0,g48
g48443,1.9630219129257618,61.0,g48
g48445,1.070094926378796,87.0,g48
g48447,0.18787936783969528,128.0,g48
g48449,-0.7278499359468666,166.0,g48
g48451,0.1384452515345187,131.0,g48
g48453,-1.6384113020178095,191.0,g48
g48455,0.40446820562584795,112.0,g48
g48457,2.7737687463088623,39.0,g48
g48459,-1.2826439362021353,184.0,g48
g48461,-0.8667713471160697,172.0,g48
g48463,1.396691117626958,70.0,g48
g48465,0.355298138268624,114.0,g48
g48467,-1.189948264230131,183.0,g48
g48469,-0.16805859720564298,143.0,g48
g48471,3.914340269173027,15.0,g48
g48473,-1.7059570161569575,192.0,g48
g48475,1.193543967261265,78.0,g48
g48477,1.2492283316992165,72.0,g48
g48479,-0.33368360928727303,150.0,g48
g48481,1.2070602365310972,76.0,g48
g48483,-1.5054337466254193,189.0,g48
g48485,1.0162453243493907,91.0,g48
g48487,3.1775291651655397,31.0,g48
g48489,4.057134274713295,12.0,g48
g48491,-4.6882903829106795,241.0,g48
g48493,-4.874102311309739,245.0,g48
g48495,-0.5995313859457565,161.0,g48
g48497,-5.336777229000655,249.0,g48
g48499,0.19174470960345413,127.0,g48
g48501,-4.261518518098799,237.0,g48
g48503,-0.7348655161083186,167.0,g48
g48505,0.22004987876310667,126.0,g48
g48507,4.300974740525497,9.0,g48
g51001,3.6007843651256937,11.0,g51
g51003,-2.135980735648715,104.0,g51
g51005,0.03903955397258707,65.0,g51
g51007,-1.1513728353565487,89.0,g51
g51009,-1.506560236899643,96.0,g51
g51011,-0.025124828406384317,69.0,g51
g51013,-0.44812146174721423,80.0,g51
g51015,-1.7546421076291236,98.0,g51
g51017,1.373490136886883,39.0,g51
g51019,-1.9206231341235815,101.0,g51
g51021,0.9620443659191955,44.0,g51
g51023,-3.266775023702709,119.0,g51
g51025,3.8661049752306225,9.0,g51
g51027,6.13273243230615,1.0,g51
g51029,1.8400846225705336,32.0,g51
g51031,-1.2527794768187202,94.0,g51
g51033,-2.518595317836292,111.0,g51
g51035,2.092836574883223,29.0,g51
g51036,-3.9767938132542535,130.0,g51
g51037,2.2597419477089824,26.0,g51
g51041,-3.324186794672144,122.0,g51
g51043,-2.9420760954608887,115.0,g51
g51045,-1.1747897954842497,91.0,g51
g51047,-1.1724352504980353,90.0,g51
g51049,-0.04251393942285664,70.0,g51
g51051,5.90567986812658,2.0,g51
g51053,-0.9580466644581354,86.0,g51
g51057,0.21418515697638563,59.0,g51
g51059,-0.17966653019234685,73.0,g51
g51061,-3.108599771298775,117.0,g51
g51063,0.7162501834700908,50.0,g51
g51065,-3.3884925365855865,123.0,g51
g51067,-0.02230975580353195,68.0,g51
g51069,-2.415577177329585,108.0,g51
g51071,0.19270229844487818,60.0,g51
g51073,-2.6181010853871673,113.0,g51
g51075,-3.5278435644237556,124.0,g51
g51077,2.7271481444892762,23.0,g51
g51079,-1.7970656682432344,99.0,g51
g51081,2.7330085263315835,22.0,g51
g51083,1.4036609430815632,38.0,g51
g51085,-4.702746702107169,134.0,g51
g51087,-2.3923195597332554,107.0,g51
g51089,1.1870383379875642,40.0,g51
g51091,3.343566861951813,12.0,g51
g51093,-2.4973776486106316,110.0,g51
g51095,-2.432156796352254,109.0,g51
g51097,-0.0030942499286678027,66.0,g51
g51099,-3.5344806082244684,125.0,g51
g51101,-3.8380772036490427,127.0,g51
g51103,1.0689610304017716,42.0,g51
g51105,2.910804592800383,17.0,g51
g51107,-2.591212656465578,112.0,g51
g51109,-1.6921157757615721,97.0,g51
g51111,3.2994100841886027,14.0,g51
g51113,-0.6325911218731025,83.0,g51
g51115,-0.26007350881190316,75.0,g51
g51117,3.3375015803678374,13.0,g51
g51119,0.704049985634616,51.0,g51
g51121,-1.9285037152456035,102.0,g51
g51125,0.7332049308367636,49.0,g51
g51127,-4.321096874200182,133.0,g51
g51131,5.016575922822198,4.0,g51
g51133,1.674669859748914,33.0,g51
g51135,2.6352438440352395,24.0,g51
g51137,-1.0820275384684668,88.0,g51
g51139,0.4812689015942284,54.0,g51
g51141,2.2425043775105733,27.0,g51
g51143,0.2644469351581748,57.0,g51
g51145,-3.549186094710932,126.0,g51
g51147,0.8775087916367698,47.0,g51
g51149,-3.068427446906413,116.0,g51
g51153,-0.7644455267843278,84.0,g51
g51155,0.06993067471983883,62.0,g51
g51157,-0.6242548415535332,82.0,g51
g51159,2.7393096155814334,21.0,g51
g51161,-3.272916779298437,120.0,g51
g51163,0.2984397618499812,55.0,g51
g51165,-0.26191456161161913,76.0,g51
g51167,3.2514771709649137,15.0,g51
g51169,2.865514667057959,19.0,g51
g51171,0.05147066857720406,64.0,g51
g51173,1.6059175098480782,35.0,g51
g51175,0.9063454311754701,46.0,g51
g51177,-2.831437624591848,114.0,g51
g51179,-3.9388625933549335,128.0,g51
g51181,0.1363825983002609,61.0,g51
g51183,4.110200528385719,6.0,g51
g51185,2.2254471883509295,28.0,g51
g51187,-2.3622798529734625,105.0,g51
g51191,-0.6047840003457527,81.0,g51
g51193,2.3686490007254832,25.0,g51
g51195,3.8596282812088605,10.0,g51
g51197,0.6873231803095847,52.0,g51
g51199,-4.14845354132764,132.0,g51
g51510,0.5937932060267215,53.0,g51
g51515,0.05423326562226055,63.0,g51
g51520,1.023109294023977,43.0,g51
g51530,-0.009686781661988775,67.0,g51
g51540,0.2844452032076543,56.0,g51
g51550,-3.94773555965576,129.0,g51
g51570,-0.9753315466520178,87.0,g51
g51580,0.7439221217181289,48.0,g51
g51590,2.0566777898682864,30.0,g51
g51595,4.015501298592788,8.0,g51
g51600,-0.4056383410428176,79.0,g51
g51610,-2.3722672803620344,106.0,g51
g51620,1.6207280292606836,34.0,g51
g51630,-0.30336638502418,77.0,g51
g51640,4.5167193454528505,5.0,g51
g51650,-1.981702905718549,103.0,g51
g51660,2.835891731088866,20.0,g51
g51670,1.0911790515936601,41.0,g51
g51678,1.96211161969492,31.0,g51
g51680,-0.14847525558387575,72.0,g51
g51683,4.070376059535206,7.0,g51
g51685,5.493455301577247,3.0,g51
g51690,1.5597075831512723,36.0,g51
g51700,-1.3591870882836445,95.0,g51
g51710,-0.3627906195027636,78.0,g51
g51720,0.2530080956011649,58.0,g51
g51730,2.8846156764440654,18.0,g51
g51735,-4.022533998879399,131.0,g51
g51740,-1.2053235213676947,92.0,g51
g51750,-0.06920075286962657,71.0,g51
g51760,1.4870407401733927,37.0,g51
g51770,0.9165992367265318,45.0,g51
g51775,-1.8371211657230615,100.0,g51
g51790,-0.773341783302524,85.0,g51
g51800,-3.3155239900387756,121.0,g51
g51810,-3.154895137367524,118.0,g51
g51820,-0.23380271012404596,74.0,g51
g51830,-1.2302820273284978,93.0,g51
g51840,3.1967162154481015,16.0,g51
